,,,,,Roughness_Overflow,Roughness_Absolute,Roughness_Square,Roughness_Overflow_Overflow,Roughness_Overflow_Absolute,Roughness_Overflow_Square,Roughness_Absolute_Overflow,Roughness_Absolute_Absolute,Roughness_Absolute_Square,Roughness_Square_Overflow,Roughness_Square_Absolute,Roughness_Square_Square,Opacity,Blue,Green,Red,Corner Count,Corner Proportion,Horizontal Thickness,Vertical Thickness,Average Thickness,
Animal,Silk,Pink Silk,"Pink Silk 26 i=7, j= 4","Pink Silk 26 i=7, j= 4 Mask 1.jpg",105.7480211,1.915630104,10.6441764,104.4156929,35.83509235,131.4183314,63.09146878,0.19719814,0.493089584,102.9490514,4.064832265,36.94861163,68.61167812,151.6678183,162.6184434,175.5399837,1,6.28E-05,31.28450726,33.37106918,32.32778822,0
Animal,Silk,Pink Silk,"Pink Silk 27 i=2, j= 4","Pink Silk 27 i=2, j= 4 Mask 0.jpg",103.0993804,1.786820782,11.3079123,105.718899,40.26036702,132.9985701,58.16051001,0.230338418,0.922545281,96.52299809,5.390371783,25.10212107,87.70443361,137.5260336,147.9773621,169.8186584,0,0,24.4664723,13.14353976,18.80500603,0
Animal,Silk,Pink Silk,"Pink Silk 27 i=3, j= 4","Pink Silk 27 i=3, j= 4 Mask 2.jpg",105.4601182,1.669867061,7.977597243,102.0929345,34.17442147,133.0424668,57.77523387,0.115583456,0.275726243,100.5753323,2.810807484,23.83530281,66.50143736,156.3341538,167.2924308,197.3854769,0,0,22.69273743,14.03796756,18.36535249,0
Animal,Silk,Pink Silk,"Pink Silk 27 i=5, j= 2","Pink Silk 27 i=5, j= 2 Mask 1.jpg",104.9303857,2.136320876,14.02599846,106.0634568,36.93970752,130.0670487,66.14735312,0.292397161,0.797485675,101.4857607,5.57376208,47.64380399,56.20787176,168.2876689,187.19634,217.7193433,0,0,23.9884733,31.42314865,27.70581097,1
Animal,Silk,Pink Silk,"Pink Silk 27 i=5, j= 3","Pink Silk 27 i=5, j= 3 Mask 1.jpg",108.0923151,3.957777322,29.72237049,108.8933142,37.38130432,126.673852,75.35974817,0.902005064,6.076712516,106.2787929,16.34229795,67.0203928,75.04449394,168.7332695,188.6220747,218.0551526,5,0.000342138,48.32770759,28.77975662,38.55373211,1
Animal,Silk,Pink Silk,"Pink Silk 27 i=6, j= 1","Pink Silk 27 i=6, j= 1 Mask 1.jpg",102.8292841,1.693358252,9.329499712,104.9445802,37.89562967,133.5455722,58.07583381,0.163096607,0.423087982,98.10307648,3.491374353,30.08086544,18.69245738,154.4380076,167.2121038,188.4239201,0,0,30.23573759,31.74060915,30.98817337,1
Animal,Silk,Pink Silk,"Pink Silk 27 i=7, j= 2","Pink Silk 27 i=7, j= 2 Mask 0.jpg",107.0176598,2.152450745,13.19605959,105.1786401,34.79913503,133.2554061,64.39043729,0.218404613,0.586496877,105.2270543,4.772945699,42.87313791,61.00629375,153.1986787,166.1101502,187.5025826,0,0,29.7547413,32.03589433,30.89531782,0
Animal,Silk,Pink Silk,"Pink Silk 28 i=2, j= 2","Pink Silk 28 i=2, j= 2 Mask 1.jpg",101.6245809,1.905946709,12.03343921,106.6778719,40.8634198,129.9990295,63.55205576,0.26274925,0.724898535,97.79707076,5.192076937,39.09925887,53.14983379,166.5041906,189.9266873,208.7733569,4,0.000352889,31.74789916,28.64582019,30.19685968,1
Animal,Silk,Pink Silk,"Pink Silk 28 i=3, j= 4","Pink Silk 28 i=3, j= 4 Mask 4.jpg",101.4178986,1.666546477,9.17163049,104.7618086,40.10571861,131.9890387,59.97302949,0.179562991,0.493257374,97.38270715,3.745150357,29.66322925,38.96729099,172.7176233,195.1164551,215.5679983,0,0,37.07754011,25.24779465,31.16266738,0
Animal,Silk,Pink Silk,"Pink Silk 28 i=4, j= 2","Pink Silk 28 i=4, j= 2 Mask 4.jpg",99.22398146,1.538134775,8.227746669,105.6160456,42.29098282,128.3583703,59.24551072,0.198204287,0.481077428,93.09181309,3.407800734,32.03967947,43.0819181,180.3514818,203.4684815,237.5174245,0,0,28.0704607,30.84401013,29.45723542,1
Animal,Silk,Pink Silk,"Pink Silk 28 i=4, j= 4","Pink Silk 28 i=4, j= 4 Mask 3.jpg",104.8083883,2.085320551,13.04565608,106.3207909,38.30808868,127.6733373,69.30137807,0.329179149,0.844577591,102.8642301,5.46219293,51.56752546,65.58246639,168.8471124,187.560508,214.2457465,0,0,24.04899135,20.48954359,22.26926747,1
Animal,Silk,Pink Silk,"Pink Silk 28 i=4, j= 5","Pink Silk 28 i=4, j= 5 Mask 2.jpg",104.5282159,2.470182356,17.90968457,107.3373583,39.62000986,126.4268112,71.79337112,0.427180877,1.337851158,105.6927058,7.928782652,56.15943815,18.39998088,171.441912,190.1235678,212.9996304,17,0.00209437,84.08301902,22.34161446,53.21231674,1
Animal,Silk,Pink Silk,"Pink Silk 28 i=6, j= 5","Pink Silk 28 i=6, j= 5 Mask 4.jpg",102.1991159,1.618796464,8.081977095,107.1887181,41.69072735,130.7651195,61.72262407,0.159031545,0.402702431,100.3514667,3.284157123,27.88773357,62.70193289,146.4542167,159.0466623,164.4258878,4,0.000200914,19.85252974,32.91701645,26.3847731,1
Animal,Silk,Pink Silk,"Pink Silk 29 i=2, j= 2","Pink Silk 29 i=2, j= 2 Mask 1.jpg",100.8093036,1.390279289,6.464635473,101.5671926,36.43126587,134.184893,52.46073631,0.094396083,0.240116068,91.2771128,2.280921291,18.46336598,55.98558893,149.9289147,165.5657811,187.3597788,9,0.00081603,30.80446927,45.31349747,38.05898337,1
Animal,Silk,Pink Silk,"Pink Silk 29 i=3, j= 4","Pink Silk 29 i=3, j= 4 Mask 1.jpg",101.9773393,1.774340858,11.09133207,105.6457005,39.90160262,132.8130277,59.62941582,0.234964673,0.759865587,95.5548854,4.824918146,35.22471136,45.82423277,159.0659085,175.4551564,199.9667442,0,0,31.45257453,22.66778387,27.0601792,1
Animal,Silk,Pink Silk,"Pink Silk 29 i=4, j= 2","Pink Silk 29 i=4, j= 2 Mask 4.jpg",101.6148931,1.688621283,9.237814369,104.3248136,38.47194233,131.3803555,58.70181044,0.172769722,0.461538462,97.37142623,3.616859179,30.26198083,46.94078267,165.5980505,186.8976081,218.865498,0,0,34.19327731,15.26329773,24.72828752,0
Animal,Silk,Pink Silk,"Pink Silk 29 i=4, j= 4","Pink Silk 29 i=4, j= 4 Mask 3.jpg",105.7537296,2.0525591,12.76887767,103.3119119,35.1307092,129.1922194,62.85299518,0.253155841,0.706678908,100.2623365,5.074248336,40.22136791,66.70027504,162.2594378,176.3282846,204.6439472,0,0,24.47752809,21.80923476,23.14338142,1
Animal,Silk,Pink Silk,"Pink Silk 29 i=5, j= 2","Pink Silk 29 i=5, j= 2 Mask 1.jpg",104.1582271,1.785893006,9.572381747,103.5674967,36.16692482,132.6229,59.67198856,0.17419278,0.420231145,98.01822948,3.560109615,32.5760753,50.86631339,168.0359781,186.1921611,221.8130808,0,0,24.61290323,43.55575597,34.0843296,1
Animal,Silk,Pink Silk,"Pink Silk 29 i=6, j= 5","Pink Silk 29 i=6, j= 5 Mask 3.jpg",104.2752256,1.661827232,8.78181064,104.4484082,36.92097895,133.957171,59.2820699,0.161153168,0.444260085,98.8371876,3.595457845,27.22181894,10.74118328,157.9330153,169.6037951,183.1836375,3,0.000311074,33.48263889,25.42366948,29.45315418,1
Animal,Silk,Pink Silk,"Pink Silk 3 i=2, j= 2","Pink Silk 3 i=2, j= 2 Mask 4.jpg",102.4596367,1.659380418,8.554986056,104.1169066,36.37107108,131.9549258,60.6323208,0.176678978,0.469812316,101.0137182,3.525062184,28.05442074,55.02235382,152.9122701,171.0847151,205.2900211,0,0,36.82137499,31.38738707,34.10438103,1
Animal,Silk,Pink Silk,"Pink Silk 3 i=4, j= 2","Pink Silk 3 i=4, j= 2 Mask 1.jpg",102.764833,1.693582187,9.946365422,105.1489849,39.44512115,133.8271775,60.07865095,0.21237721,0.666601179,98.40746562,4.354223969,29.38461035,15.85999438,156.4319953,178.7781416,208.6186235,1,6.55E-05,17.99990551,30.23762376,24.11876464,1
Animal,Silk,Pink Silk,"Pink Silk 3 i=5, j= 1","Pink Silk 3 i=5, j= 1 Mask 3.jpg",100.4378443,1.438762537,6.613575364,103.2610538,36.86467015,134.5295239,55.26253708,0.106159062,0.27567453,96.28860008,2.497316005,20.22340726,23.35005221,142.9382019,165.011159,187.9242884,12,0.000847517,21.80541198,26.60543291,24.20542244,0
Animal,Silk,Pink Silk,"Pink Silk 4 i=6, j= 3","Pink Silk 4 i=6, j= 3 Mask 0.jpg",102.9476024,1.415019389,6.300671522,104.9739904,38.80828525,132.0376431,57.34200322,0.106497683,0.258961506,98.59916769,2.435827107,18.8833822,73.23782832,130.7013429,145.2630982,172.3538869,0,0,51.7563807,22.10242703,36.92940386,0
Animal,Silk,Pink Silk,"Pink Silk 6 i=6, j= 4","Pink Silk 6 i=6, j= 4 Mask 0.jpg",103.141036,1.603275779,7.714055188,107.6246571,41.6950944,132.0277554,62.16733904,0.151766984,0.381071486,102.1347426,3.098999516,27.62118767,48.76766043,144.5606293,168.1287616,183.9966115,0,0,20.93827593,32.42807666,26.68317629,0
Animal,Silk,Pink Silk,"Pink Silk 6 i=7, j= 3","Pink Silk 6 i=7, j= 3 Mask 1.jpg",103.800064,1.738313055,9.171713475,107.263974,39.85234654,131.7423383,62.41775684,0.177293935,0.454624463,102.3450279,3.643765438,32.6960022,42.04652462,127.5409139,147.5049627,160.0693409,4,0.000182958,38.81663005,42.53175814,40.67419409,1
Animal,Silk,Pink Silk,"Pink Silk 7 i=2, j= 3","Pink Silk 7 i=2, j= 3 Mask 5.jpg",103.919169,1.514156147,6.69751195,110.2134453,44.8357029,130.6352494,61.39398211,0.13077583,0.324181885,102.711423,2.791089594,23.55503125,31.72103511,145.0918561,162.6094736,184.131687,106,0.006495496,30.16262382,14.97223548,22.56742965,1
Animal,Silk,Pink Silk,"Pink Silk 8 i=5, j= 2","Pink Silk 8 i=5, j= 2 Mask 5.jpg",102.7699494,1.352121448,5.813623978,102.7750876,37.01121059,135.1216037,54.7370183,0.079875438,0.213468276,96.42164266,2.099416115,14.74168937,5.429631293,149.1177799,174.0657792,197.1299237,39,0.003035965,20.0535822,25.65303266,22.85330743,1
Animal,Silk,Pink Silk,"Pink Silk 9 i=2, j= 4","Pink Silk 9 i=2, j= 4 Mask 2.jpg",103.581624,1.738165006,9.877580257,108.9193202,42.28280263,133.0063163,62.55779124,0.205248421,0.581819366,102.1321873,4.18310868,31.58331705,19.33202758,141.5532621,154.4110561,181.3430134,17,0.001106915,40.09660574,31.0019807,35.54929322,1
Animal,Silk,Pink Silk,"Pink Silk 9 i=3, j= 2","Pink Silk 9 i=3, j= 2 Mask 5.jpg",100.4455592,1.500897666,7.664061675,108.1471116,45.32104763,131.383145,58.58369416,0.176470588,0.459182596,96.52085754,3.362445876,28.34206358,69.50146652,157.1485744,179.3856389,198.2873284,9,0.00095037,37.40879028,28.48549313,32.94714171,1
Animal,Silk,Silk Cap,"Silk Cap 0 i=6, j= 7","Silk Cap 0 i=6, j= 7 Mask 5.jpg",99.98402075,1.516355727,7.19635238,102.7806408,36.77202376,133.881536,57.49167573,0.133773948,0.31531833,96.91023174,2.793022672,22.71797875,46.22647645,151.0450059,173.1497407,193.2845909,0,0,83.68291048,19.57052097,51.62671572,1
Animal,Silk,Silk Cap,"Silk Cap 0 i=6, j= 8","Silk Cap 0 i=6, j= 8 Mask 3.jpg",103.152381,1.79679803,9.624137931,103.0736453,36.11609195,133.3444171,60.9999179,0.184893268,0.458210181,100.9223317,3.726108374,31.58760263,49.45008938,142.7773582,164.3779657,181.5881291,0,0,34.11764706,19.33749552,26.72757129,0
Animal,Silk,Silk Cap,"Silk Cap 0 i=8, j= 7","Silk Cap 0 i=8, j= 7 Mask 1.jpg",102.1130742,1.577809187,7.247561837,102.7221201,35.33321555,134.0168905,59.01130742,0.136183746,0.305441696,98.67257951,2.730388693,23.49378092,28.91440169,158.8703272,179.9876334,195.581231,7,0.000494665,39.95425952,52.54559981,46.24992966,1
Animal,Silk,Silk Cap,"Silk Cap 0 i=9, j= 7","Silk Cap 0 i=9, j= 7 Mask 1.jpg",100.5736087,1.263709431,5.119340726,103.3820328,38.23705362,135.0927867,53.59599145,0.068165632,0.169091464,94.31641062,1.851561705,14.2129413,27.31375706,147.0560529,163.8756867,172.7695829,0,0,58.99935827,33.58285543,46.29110685,1
Animal,Silk,Silk Cap,"Silk Cap 1 i=4, j= 5","Silk Cap 1 i=4, j= 5 Mask 1.jpg",99.03947868,1.306845502,5.585853473,101.4531191,37.20435278,134.6522839,53.20992028,0.089459699,0.206756928,93.56548146,2.031253954,16.64026319,12.68665105,166.2346913,189.2319079,209.2852986,0,0,25.74267101,15.53963274,20.64115188,1
Animal,Silk,Silk Cap,"Silk Cap 1 i=4, j= 8","Silk Cap 1 i=4, j= 8 Mask 3.jpg",102.933995,1.658229942,8.956079404,101.3164599,34.55616212,130.1275434,58.70554177,0.173283706,0.455086849,96.78337469,3.483705542,28.99305211,43.30142877,165.3677115,187.4055082,204.2082541,9,0.000744355,33.39779006,28.41316822,30.90547914,1
Animal,Silk,Silk Cap,"Silk Cap 1 i=5, j= 8","Silk Cap 1 i=5, j= 8 Mask 0.jpg",98.50341437,1.499772375,8.193025585,103.0838569,38.33588273,129.93235,54.75188928,0.153236821,0.415551307,90.35491214,3.174451425,25.11126286,53.86942528,165.6409323,187.4920794,202.2415331,4,0.000364166,31.02542373,22.21420451,26.61981412,0
Animal,Silk,Silk Cap,"Silk Cap 1 i=6, j= 8","Silk Cap 1 i=6, j= 8 Mask 0.jpg",101.6611096,1.872276616,10.93022846,103.9278469,37.71738555,128.3358913,61.51115815,0.232689424,0.59830643,98.81317809,4.289582782,38.49025315,65.15858234,162.8065796,181.0969307,193.6208326,0,0,32.57758621,27.30942052,29.94350336,0
Animal,Silk,Silk Cap,"Silk Cap 1 i=7, j= 5","Silk Cap 1 i=7, j= 5 Mask 3.jpg",106.0826298,2.851470964,21.67388079,106.6052187,35.66671783,129.1316449,70.90984907,0.607674597,3.2622154,106.6267588,12.35732924,48.61657713,30.56951828,160.6223268,178.4481735,189.1720045,2,0.000102323,25.98379831,39.57440477,32.77910154,1
Animal,Silk,Silk Cap,"Silk Cap 1 i=7, j= 8","Silk Cap 1 i=7, j= 8 Mask 0.jpg",101.1957954,1.634530907,8.603780985,103.1977565,37.19626608,130.1619078,57.62347035,0.163790398,0.406965799,95.6104487,3.256589269,27.9385786,66.80156937,158.4448192,172.8694015,180.0305122,0,0,36.11331445,47.66349807,41.88840626,1
Animal,Silk,Silk Cap,"Silk Cap 1 i=8, j= 6","Silk Cap 1 i=8, j= 6 Mask 4.jpg",103.9414805,2.462596313,20.34711792,106.7979128,39.35004389,127.4612309,69.45498878,0.534770311,2.340778309,104.795377,11.15507656,46.43977372,109.1204662,185.1818802,209.1569144,225.4995124,4,0.000390092,20.74600887,40.24483725,30.49542306,1
Animal,Silk,Silk Cap,"Silk Cap 1 i=8, j= 6","Silk Cap 1 i=8, j= 6 Mask 6.jpg",107.1819631,2.541442953,18.26711409,107.8560403,36.76300336,132.0245805,69.74437919,0.437751678,1.980369128,106.751594,8.952684564,48.6989094,26.16480325,164.5919805,181.5467662,190.7438973,3,0.000251657,32.67345185,26.69199194,29.68272189,1
Animal,Silk,Silk Cap,"Silk Cap 11 i=4, j= 5","Silk Cap 11 i=4, j= 5 Mask 1.jpg",105.2327757,2.306043018,17.19481052,107.7573916,39.30242404,129.6935473,68.80942301,0.398429498,1.250802322,104.5983612,7.55609423,52.19761011,38.77753161,175.7861532,203.0399426,225.1002321,5,0.00034139,28.27076596,30.8619105,29.56633823,0
Animal,Silk,Silk Cap,"Silk Cap 11 i=5, j= 9","Silk Cap 11 i=5, j= 9 Mask 0.jpg",103.3039714,1.684449735,8.228871334,101.7484039,33.81527973,132.4722433,60.68390867,0.152148036,0.349529272,100.3846986,3.081701115,28.0104967,22.24285038,159.1118805,179.0666522,190.2475655,31,0.003354252,26.5545977,16.56469764,21.55964767,0
Animal,Silk,Silk Cap,"Silk Cap 12 i=7, j= 8","Silk Cap 12 i=7, j= 8 Mask 1.jpg",100.48871,1.952045607,12.2641404,102.8363514,37.00078247,127.1343617,63.6922647,0.312877264,0.926000447,99.63849765,5.489045383,44.16856696,61.36186683,190.863865,218.1422823,231.4018107,5,0.000558847,24.98430107,25.85549133,25.4198962,1
Animal,Silk,Silk Cap,"Silk Cap 13 i=2, j= 7","Silk Cap 13 i=2, j= 7 Mask 0.jpg",102.5530892,1.470834875,6.555308916,102.51486,35.63608336,136.7725983,57.6918239,0.091626588,0.221358984,97.99691701,2.400049328,19.31865828,38.96640676,142.7884094,166.5348952,180.3516646,13,0.001602959,22.58774373,13.32897507,17.9583594,0
Animal,Silk,Silk Cap,"Silk Cap 13 i=6, j= 9","Silk Cap 13 i=6, j= 9 Mask 0.jpg",100.060642,1.443096845,6.594017873,101.894948,35.69396316,134.3778041,54.45139522,0.080521612,0.207003465,95.03109612,2.22086449,17.64891483,27.99218448,169.3821464,192.8251117,202.7809793,0,0,22.70873984,32.06919836,27.3889691,1
Animal,Silk,Silk Cap,"Silk Cap 13 i=7, j= 6","Silk Cap 13 i=7, j= 6 Mask 0.jpg",104.0970821,4.16804755,45.92426153,106.2695425,35.35086455,126.0525036,76.91066282,1.151206772,5.752341499,109.3610411,27.01639049,76.02791787,38.88713549,186.4736605,208.6040522,222.2292661,0,0,33.63594493,24.19172113,28.91383303,1
Animal,Silk,Silk Cap,"Silk Cap 13 i=7, j= 7","Silk Cap 13 i=7, j= 7 Mask 0.jpg",103.5446659,3.345134818,33.34196952,105.1361079,33.84642438,126.0607268,75.46963658,0.793552169,3.248651817,107.9631887,16.17702227,67.79237984,50.56863118,192.1979838,215.2575314,228.3530653,1,0.00011722,19.46976198,26.24615385,22.85795791,1
Animal,Silk,Silk Cap,"Silk Cap 15 i=3, j= 7","Silk Cap 15 i=3, j= 7 Mask 2.jpg",110.6072731,2.332853579,13.01794281,102.0290731,30.93801574,126.7771061,70.3353483,0.284878142,0.692957206,110.2670313,5.070044137,49.52485128,41.75544229,160.2814929,180.756596,195.4190732,15,0.001439125,28.39782016,19.58133904,23.9895796,0
Animal,Silk,Silk Cap,"Silk Cap 15 i=4, j= 7","Silk Cap 15 i=4, j= 7 Mask 2.jpg",106.3024546,1.924104204,10.69359541,104.4460641,35.66415875,129.1105991,66.12668109,0.256371673,0.686635945,104.3451519,4.522242077,40.78980532,30.66360534,170.5245439,197.3746474,222.4944518,33,0.003103254,27.47220093,22.15433286,24.81326689,1
Animal,Silk,Silk Cap,"Silk Cap 15 i=5, j= 5","Silk Cap 15 i=5, j= 5 Mask 1.jpg",106.8787266,2.169229732,13.13590989,105.1958047,35.99386213,127.6859571,70.68568731,0.363752867,0.982800486,107.4668825,5.973897208,52.11000944,29.45958977,172.7425642,197.2710596,223.074189,0,0,41.64606742,30.36907809,36.00757275,1
Animal,Silk,Silk Cap,"Silk Cap 15 i=5, j= 5","Silk Cap 15 i=5, j= 5 Mask 2.jpg",110.6892968,2.415207416,15.00084278,105.3705403,33.5042607,132.3213784,72.23822455,0.33458189,0.934450791,111.1824141,6.282985298,55.51034741,38.11191565,169.6719101,195.1144195,219.6491573,19,0.001779026,29.09809264,27.48017718,28.28913491,1
Animal,Silk,Silk Cap,"Silk Cap 15 i=5, j= 6","Silk Cap 15 i=5, j= 6 Mask 0.jpg",103.5251837,1.553640615,7.483433534,102.0254509,35.4257181,134.4211089,58.28830995,0.123981296,0.322044088,98.76973948,2.768069472,24.64114896,40.36149236,175.3023178,202.9274598,230.729477,14,0.000935141,21.63837466,34.05678124,27.84757795,1
Animal,Silk,Silk Cap,"Silk Cap 15 i=5, j= 7","Silk Cap 15 i=5, j= 7 Mask 0.jpg",105.5845847,2.058068808,12.23588671,106.0019958,37.28045999,126.7413039,67.63847177,0.305455237,0.785782171,103.3327314,5.155103592,49.48545904,22.38051011,176.4893091,205.574741,234.5971681,19,0.001805569,32.07926829,33.57877731,32.8290228,0
Animal,Silk,Silk Cap,"Silk Cap 15 i=6, j= 6","Silk Cap 15 i=6, j= 6 Mask 0.jpg",106.1924813,2.709691071,20.18218366,103.3705036,32.86852871,129.9135985,73.98236705,0.549160671,1.747637184,108.6935393,9.509803922,64.88178869,39.24473129,176.9925947,200.4708372,224.7475139,1,7.05E-05,20.62403656,31.16043956,25.89223806,0
Animal,Silk,Silk Cap,"Silk Cap 15 i=6, j= 7","Silk Cap 15 i=6, j= 7 Mask 0.jpg",110.1314025,2.731027085,19.41204076,104.9364441,34.03197908,124.0393537,77.88428533,0.530235988,1.552426924,111.2973317,8.929806919,70.57220434,37.53775375,173.6247235,197.9634645,221.5643226,3,0.000201113,22.49585838,31.075,26.78542919,1
Animal,Silk,Silk Cap,"Silk Cap 15 i=6, j= 8","Silk Cap 15 i=6, j= 8 Mask 0.jpg",107.9590763,2.073684211,11.47701396,101.4772288,32.05596133,127.5580021,68.33050483,0.253920516,0.684103115,107.9387755,4.709344791,40.89656284,20.69209101,171.9282569,195.7728493,215.1370422,10,0.001073998,32.31886434,48.15941392,40.23913913,0
Animal,Silk,Silk Cap,"Silk Cap 15 i=7, j= 5","Silk Cap 15 i=7, j= 5 Mask 0.jpg",107.8702166,2.063426152,12.11740759,104.7295229,33.84408077,133.4733757,66.87225208,0.242061553,0.653720892,106.6611301,4.819491939,41.61130109,51.60511222,164.153627,187.665554,204.1407637,0,0,40.09518311,32.08300895,36.08909603,0
Animal,Silk,Silk Cap,"Silk Cap 16 i=2, j= 7","Silk Cap 16 i=2, j= 7 Mask 0.jpg",109.0168539,2.44499608,17.71949308,106.7882153,34.13509276,130.6417559,69.75424615,0.384635485,1.306898354,108.486543,8.001175856,49.78743141,36.11863644,148.5210973,167.5140431,176.7426519,0,0,23.72228735,34.99546601,29.35887668,1
Animal,Silk,Silk Cap,"Silk Cap 16 i=4, j= 7","Silk Cap 16 i=4, j= 7 Mask 0.jpg",113.4298778,3.461670358,29.6392084,110.5096092,35.65592627,128.6966493,85.44380939,0.723226406,2.414445953,117.0843752,13.62734872,86.676645,24.24865022,171.4276325,197.5371482,218.9849264,19,0.001357337,22.86172012,30.49741416,26.67956714,0
Animal,Silk,Silk Cap,"Silk Cap 16 i=5, j= 8","Silk Cap 16 i=5, j= 8 Mask 0.jpg",106.7871096,2.107043189,13.69568106,106.0447841,36.81887043,132.0724917,66.24166113,0.296943522,0.826179402,104.9897674,5.626976744,47.31302326,21.67377644,172.354993,197.3498771,213.5100658,1,6.64E-05,36.94023295,39.46453387,38.20238341,1
Animal,Silk,Silk Cap,"Silk Cap 16 i=6, j= 5","Silk Cap 16 i=6, j= 5 Mask 1.jpg",113.9366386,2.901416539,19.51320827,104.5270865,29.88753828,125.7455015,80.21286371,0.473392037,1.304077335,116.2311447,8.229804747,73.51770674,28.14815509,167.3176381,191.7634223,212.7038951,0,0,28.39130435,22.63313264,25.51221849,1
Animal,Silk,Silk Cap,"Silk Cap 16 i=6, j= 6","Silk Cap 16 i=6, j= 6 Mask 0.jpg",111.8148536,2.736562601,19.60838429,103.2079176,31.01577084,124.6121661,75.35243,0.495735436,1.54151915,111.0487609,9.006115224,63.22553911,47.10759543,171.4683402,195.3437123,214.9894601,12,0.000965484,18.18564143,25.78423237,21.9849369,0
Animal,Silk,Silk Cap,"Silk Cap 16 i=6, j= 7","Silk Cap 16 i=6, j= 7 Mask 0.jpg",110.2587391,2.992819802,23.85551427,103.2137683,30.84770423,125.3808024,76.23039617,0.59438181,2.160546703,110.625685,11.67745796,64.69937646,39.27618408,173.0389218,195.7888273,213.9106311,21,0.001322585,21.37586213,33.07708333,27.22647273,0
Animal,Silk,Silk Cap,"Silk Cap 16 i=6, j= 8","Silk Cap 16 i=6, j= 8 Mask 0.jpg",104.8672237,2.018766067,13.55681234,106.1688946,37.77159383,130.6541131,66.47596401,0.333033419,1.112210797,102.8118252,6.387403599,41.29254499,18.0820041,171.6248554,195.0720987,211.954376,0,0,30.73571208,56.46108817,43.59840013,1
Animal,Silk,Silk Cap,"Silk Cap 16 i=8, j= 6","Silk Cap 16 i=8, j= 6 Mask 0.jpg",101.0935049,1.291172331,5.280313694,102.511663,37.01618741,134.5711844,54.18127891,0.06585562,0.167102353,94.92640257,1.875628393,13.24371607,35.48947639,166.7064442,188.1142053,202.6043028,45,0.004523977,27.47513812,21.36724406,24.42119109,1
